Wikipedia_movie_ID,Actor_ethnicity
19286343,Sri Lankan Tamils
7977406,Scottish Americans
2010815,Irish Americans
2994014,Scottish Americans
7905624,Indian
7905624,Indian
7905624,Indian
7905624,Indian
7905624,Indian
7905624,Indian
7905624,Indian
7905624,Punjabis
7905624,Indian
13725885,Scottish Americans
8284584,Irish people
1686031,Romanichal
1686031,African Americans
4622896,Irish people
4622896,English people
26411944,French
10115335,Italian Americans
33406568,Indian
33406568,Bengali
33406568,Indian Americans
33406568,Indian
33406568,Indian
33406568,Indian
33406568,Indian
25001260,Jewish people
25001260,African Americans
25001260,French Americans
25001260,Irish Americans
25001260,Croatian Americans
25001260,Jewish people
25001260,Koreans
25001260,African Americans
25001260,African Americans
25001260,African Americans
11977088,Bengali
11977088,Indian
11977088,Indian
11977088,Asian Americans
11977088,Indian
33416525,Puerto Ricans
33416525,Mexican Americans
33416525,Jewish people
1373922,Spanish Americans
1373922,African Americans
1373922,African Americans
1373922,African Americans
1373922,African Americans
1373922,African Americans
1373922,Croatian Americans
1373922,African Americans
1373922,African Americans
1373922,African Americans
12161086,First Nations
12161086,Scottish Americans
12161086,First Nations
12161086,Jewish people
31155862,Telugu people
30830501,Indian
24461886,Serbian Americans
24461886,Jewish people
7208117,Jewish people
7208117,African Americans
35493003,Venezuelans
33121,Czech Americans
33121,Hungarians
19155069,Malayali
19155069,Malayali
19155069,Indian
19155069,Indian
19155069,Indian
1374740,Albanian American
24147706,Jewish people
24147706,Hongkongers
4072739,Welsh Americans
27875695,White British
11558771,Swedish Americans
29366077,Hungarians
27025746,English people
27025746,English people
27025746,English people
33388086,English people
33388086,English people
33388086,English people
33388086,English people
33388086,English people
9975140,African Americans
9975140,Brazilian Americans
9975140,African Americans
9975140,African Americans
3675194,Indian
3675194,Indian
3675194,Bengali
3675194,Indian
3675194,Indian
3675194,Punjabis
3675194,Indian
168554,Slovak Americans
168554,African Americans
5734461,African Americans
5734461,Chinese Canadians
31375713,Australians
31375713,African Americans
7573757,Jewish people
8640412,White Americans
22633680,Jewish people
22633680,American Jews
22633680,Italian Americans
22633680,English people
22633680,Jewish people
22633680,African Americans
22633680,Irish Americans
24963725,White Americans
24963725,Swedes
24963725,Italian Americans
19547540,African Americans
19547540,Scottish Americans
19547540,Irish Americans
30662782,Indian
30662782,Marathi people
30662782,Indian
24007839,Swedes
24007839,English people
10965647,Parsi
10965647,Sikh
10965647,Indian
10965647,Indian
10965647,Punjabis
10965647,Punjabis
21684023,African Americans
15851039,Danish Americans
4966348,Italian Canadians
32846589,American Jews
18952889,Jewish people
18952889,African Americans
18952889,Italian Americans
18952889,Jewish people
18952889,Czech Americans
18952889,Scottish Americans
18952889,Jewish people
18952889,Irish Americans
5257516,English people
5257516,English people
8671328,Indian
8671328,Indian
8671328,Marathi people
6154286,Indian
8783323,Icelanders
8783323,African Americans
18175909,Jewish people
20433007,Koreans
32205817,Swedes
30081679,Gujarati people
30081679,Indian
30081679,Indian
30081679,Bengali
2186747,Spanish Americans
20567804,English Americans
10792032,Indian
10792032,Indian
10792032,Marathi people
28327,Swedes
28327,Indian Americans
28327,Israelis
28327,African Americans
19863623,Marathi people
19863623,Tamil
19863623,Indian
19863623,Indian
2019000,Jewish people
2019000,Irish people
2019000,White Americans
2019000,African Americans
2019000,Italian Americans
2019000,Lebanese Americans
2019000,Irish Americans
28150294,Indian
4028549,English people
4028549,Irish people
18829067,Italian Americans
11901160,Slovak Americans
3601835,Italian Americans
3601835,Russian Americans
27713413,British Indian
27713413,Indian
27713413,Indian
27713413,Indian
27713413,Indian
27713413,Indian
27713413,Indian
27713413,Indian
27713413,Indian
20579786,Indian
31889463,Jewish people
31889463,English people
9718646,English people
1765026,English people
1765026,Swedes
1765026,Swedish Americans
1765026,French
1765026,German Americans
28448557,Jewish people
28448557,English people
28448557,Irish people
28448557,White Americans
26261438,Ukrainian Americans
8137618,White British
8137618,English people
2294047,African Americans
2294047,African Americans
30897463,Indian
26810217,German Americans
26810217,Mexicans
467572,English people
2857073,African Americans
2857073,Bahamian Americans
2857073,African Americans
2857073,Jewish people
8634248,Bengali
8634248,Punjabis
8634248,Indian
8634248,Indian
8634248,Indian
8634248,Indian
8457548,English people
8457548,English people
8457548,English people
8457548,English people
31939369,Malayali
31939369,Indian
26723880,Nair
26723880,Malayali
14705670,Swedish Americans
33075861,Swedish Americans
565879,African Americans
565879,American Jews
565879,African Americans
11779733,Mexicans
11779733,Mexican Americans
11779733,Mexican Americans
11779733,Irish Americans
11779733,American Jews
11779733,Norwegian Americans
11779733,African Americans
11779733,Mexican Americans
10335706,Italian Americans
2134635,American Jews
2134635,English people
2134635,Irish people
2134635,Germans
2134635,Swedes
2134635,Germans
2134635,Germans
4651115,Dutch Americans
4651115,Cuban Americans
20581112,Punjabis
20581112,Indian
14809505,Hongkongers
29500246,Irish people
29500246,Jewish people
29500246,Jewish people
29500246,Jewish people
32920652,Indian
12855746,Scottish Americans
4059223,Italian Americans
4059223,Jewish people
18823034,Bosniaks
16490955,Indian
11467488,White Americans
11467488,Jewish people
11467488,African Americans
11467488,Jewish people
11467488,Serbian Canadians
11467488,Jewish people
13299192,Swedish Americans
13299192,Jewish people
12875999,Scottish Americans
6007068,Jewish people
6007068,African Americans
6007068,African Americans
13726148,French Canadians
13726148,Scottish Americans
8053331,Indian
8053331,Gujarati people
8053331,Indian
8053331,Indian
15170509,Koreans
770095,Jewish people
770095,Italian Americans
9078941,Scottish Americans
4803589,Italians
5377390,Indian
5377390,Indian
5377390,Indian
5377390,Indian
5377390,Indian
5377390,Indian
5377390,Indian
5377390,Indian
5377390,Indian
5377390,Indian
5377390,Kayastha
689980,English Americans
689980,African Americans
689980,Swedish Americans
420692,French Americans
2592877,Croats
2592877,English Americans
2592877,African Americans
2592877,African Americans
2592877,White Americans
2592877,Turkish Americans
26054656,Albanian American
26054656,English people
26054656,Irish Canadians
26054656,English people
15946694,English people
15946694,English people
15946694,English people
26847622,Indian
26847622,Indian
6983796,Israeli Americans
6983796,Dutch
22243471,Indian Americans
31104252,Cherokee
31104252,African Americans
31104252,Scottish Americans
6904082,Indian
6904082,Pashtuns
6904082,Parsi
17182369,Hongkongers
6520791,Irish Americans
15377869,Indian
15377869,Indian
15377869,Indian
15377869,Tamil
15377869,Indian
15377869,Kashmiri Pandit
15377869,Indian
15377869,Indian
4806367,Indian
4806367,Muslim
4806367,Kayastha
4806367,Gujarati people
4806367,Indian
12746058,Italian Americans
12746058,African Americans
13084160,French
11057357,Indian
11057357,Nepali Indian
11057357,Indian
14479942,Indian
14479942,Malayali
14479942,Nair
34973432,Copts
13964642,Irish people
1535983,Irish Americans
1535983,Jewish people
1535983,Spanish Americans
1535983,English Americans
1535983,Native Hawaiians
13590180,Irish Americans
172008,Irish people
172008,African Americans
32013917,Bengali
32013917,Kayastha
32013917,Indian
32013917,Punjabis
2861237,Irish Americans
2861237,Jewish people
2861237,Cajun
31153511,Malayali
6868089,Scottish Americans
6868089,English people
6868089,Irish migration to Great Britain
6868089,English people
6868089,English people
6868089,English people
6301209,Indian
6301209,Punjabis
11337163,Indian
11337163,Indian
11337163,Punjabis
11337163,Indian
14529906,Indian
14529906,Indian
14529906,Indian
14529906,Indian
14529906,Punjabis
18635009,Italians
5882959,Irish people
8920559,Dutch
26547644,Italians
17752771,Croatian Americans
17752771,French
17752771,Spaniards
17752771,Swiss
4362030,British Jews
4362030,English people
4362030,English people
4362030,Australians
4362030,White British
4362030,English people
3251187,Jewish people
3251187,Jewish people
3251187,Scottish Americans
3251187,Austrians
3251187,Slovene Americans
24077910,Irish Americans
24077910,English people
24077910,Jewish people
24077910,Jewish people
24077910,Irish people
24077910,Jewish people
24077910,English people
99015,Jewish people
99015,African Americans
16407545,Indian
16407545,Indian
16407545,Indian
16407545,Indian
61529,Jewish people
11003593,Dalmatian Italians
18377762,Chinese Americans
18377762,Austrian Americans
28272795,English people
8461215,First Nations
8461215,English people
10870536,Swedish Americans
230536,African Americans
230536,African Americans
230536,African Americans
230536,African Americans
230536,Irish Americans
230536,Russian Americans
230536,African Americans
16963505,British Indian
16963505,Jewish people
16963505,Indian Americans
16963505,Kiwi
2165639,Scottish Americans
2165639,African Americans
10387991,Irish people
19275943,English people
33079733,Danish Americans
20319592,American Jews
20319592,English people
21452659,Israeli Americans
21452659,Jewish people
21452659,Jewish people
20963952,Slovaks
187103,Ukrainian Americans
31601288,Punjabis
6051331,Italian Americans
2836801,English people
2836801,English people
2836801,English people
2836801,African Americans
5606938,Scottish Americans
22335538,French
1896864,Irish Americans
1896864,German Americans
254132,Jewish people
254132,African Americans
254132,African Americans
15206191,Irish Americans
18550197,African Americans
18550197,African Americans
18550197,Russians
18550197,African Americans
18550197,African Americans
18550197,African Americans
18550197,African Americans
3656567,Jewish people
35413818,Indian
35413818,Indian
35413818,Punjabis
5590209,Irish people
5590209,English people
5590209,English people
13166225,White Americans
2965435,African Americans
2965435,African Americans
2965435,African Americans
2965435,African Americans
2965435,African Americans
2965435,African Americans
2965435,African Americans
2965435,African Americans
2965435,African Americans
2965435,African Americans
5902259,Scottish Americans
9963622,Swedes
5949759,Puerto Ricans
5949759,Cuban Americans
5949759,Jewish people
20337153,Punjabis
20337153,Bengali
16955171,Irish Americans
16955171,Hungarian Americans
2894603,English people
2894603,Swedish Americans
5766690,French
5766690,French
27009201,Indian
1241597,English people
1241597,English people
1241597,English people
1241597,English people
1241597,English people
1241597,Danes
25040465,Italian Americans
19011322,Italians
19011322,Cuban Americans
3441475,Lithuanian American
3441475,Irish Americans
25147522,African Americans
12165840,Jewish people
12165840,Irish Americans
3150787,Jewish people
26484890,White British
2423917,Jewish people
2423917,Cherokee
19524078,British Chinese
19360011,African Americans
129331,Armenians
129331,German Americans
129331,Greek Americans
129331,Italian Americans
129331,English Americans
25945167,Indian
25945167,Indian
25871694,Indian Americans
28006483,Parsi
28006483,Indian
28006483,Kayastha
28006483,Indian
28006483,Indian
28006483,Indian
498181,English people
498181,German Americans
498181,Irish Australian
27297814,Irish migration to Great Britain
8947775,Irish Americans
22297581,Scottish Americans
22297581,Jewish people
22297581,English people
33269752,Indian
240357,Irish Americans
240357,Irish Americans
15036093,Japanese people
1224171,Irish people
25485450,Polish Americans
25485450,Germans
25485450,Norwegians
21037636,Indian
1549008,White Americans
1549008,Scottish Americans
1549008,Scottish Americans
1549008,Scottish Americans
26022310,Indian
26022310,Indian
26022310,Indian
26022310,Indian
26022310,Indian
31153795,Indian
31153795,Telugu people
181333,Scottish Americans
25915234,White British
25915234,English people
25915234,White British
3490106,Afro-Cuban
19497060,Italians
19497060,Italians
2617036,Chinese Americans
2617036,Chinese Americans
2617036,Jewish people
33625253,Indian
3555884,Germans
30050789,Jewish people
2724358,African Americans
2724358,African Americans
2724358,African Americans
2724358,African Americans
2724358,African Americans
2724358,African Americans
2724358,African Americans
